#{"t_start": 1713661405.640897, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-50.0,50,2056.857936,0.0
-50.0,50,2059.194171,0.0
-50.0,50,2061.567815,0.0
-50.0,50,2063.932626,0.0
-50.0,50,2066.289905,0.0
-50.0,50,2068.553186,0.0
-50.0,50,2070.854053,0.0
-50.0,50,2073.152607,0.0
-50.0,50,2075.496235,0.0
-50.0,50,2077.951184,0.0
-50.0,50,2080.201737,0.0
-7.0,50,2082.560091,1.0
-50.0,50,2084.835424,0.0
-50.0,50,2087.15635,0.0
-50.0,50,2089.639582,0.0
-50.0,50,2091.893346,0.0
-50.0,50,2094.144816,0.0
-50.0,50,2096.463704,0.0
-45.0,50,2098.760459,0.0
-50.0,50,2101.02633,0.0
-50.0,50,2103.291016,0.0
-50.0,50,2105.584902,0.0
-50.0,50,2107.935923,0.0
-50.0,50,2110.275134,0.0
-50.0,50,2112.594409,0.0
-50.0,50,2115.217127,0.0
-50.0,50,2117.808735,0.0
-47.0,50,2120.164728,0.0
-50.0,50,2122.439826,0.0
-50.0,50,2124.673967,0.0
-50.0,50,2126.933819,0.0
-50.0,50,2129.272091,0.0
-19.0,50,2131.501671,1.0
-50.0,50,2133.856962,0.0
-50.0,50,2136.281297,0.0
-50.0,50,2138.636809,0.0
-50.0,50,2141.017585,0.0
-50.0,50,2143.395696,0.0
-50.0,50,2145.703444,0.0
-48.0,50,2147.991805,0.0
-50.0,50,2150.355955,0.0
-50.0,50,2152.631676,0.0
-44.0,50,2154.92591,0.0
-50.0,50,2157.272261,0.0
-50.0,50,2159.572975,0.0
-50.0,50,2161.925871,0.0
-50.0,50,2164.349345,0.0
-50.0,50,2166.691017,0.0
0.0,50,2168.942862,1.0
-50.0,50,2171.307648,0.0
-50.0,50,2173.603876,0.0
-10.0,50,2175.86013,1.0
-50.0,50,2178.170387,0.0
-50.0,50,2180.462219,0.0
-50.0,50,2182.776521,0.0
0.0,50,2185.042023,1.0
-50.0,50,2187.302651,0.0
-50.0,50,2189.582555,0.0
-50.0,50,2191.947161,0.0
-50.0,50,2194.331872,0.0
-46.0,50,2196.845634,0.0
-9.0,50,2199.213976,1.0
-50.0,50,2201.582283,0.0
-50.0,50,2203.828506,0.0
-50.0,50,2206.086568,0.0
-6.0,50,2208.325577,1.0
-50.0,50,2210.632818,0.0
-50.0,50,2213.063088,0.0
-50.0,50,2215.260223,0.0
-50.0,50,2217.571434,0.0
-50.0,50,2219.965642,0.0
-48.0,50,2222.325698,0.0
-50.0,50,2224.680365,0.0
0.0,50,2227.075684,1.0
-50.0,50,2229.396002,0.0
-50.0,50,2231.713481,0.0
-50.0,50,2234.147185,0.0
-50.0,50,2236.393783,0.0
-50.0,50,2239.05502,0.0
-50.0,50,2241.733015,0.0
-50.0,50,2244.126626,0.0
-50.0,50,2246.434575,0.0
-50.0,50,2248.78396,0.0
-50.0,50,2251.24739,0.0
-50.0,50,2253.691885,0.0
-50.0,50,2256.120218,0.0
-50.0,50,2258.494101,0.0
-50.0,50,2260.888932,0.0
-12.0,50,2263.259972,1.0
0.0,50,2265.542457,1.0
-50.0,50,2267.862648,0.0
-50.0,50,2270.140386,0.0
-50.0,50,2272.442647,0.0
-50.0,50,2274.713235,0.0
-50.0,50,2276.991213,0.0
-50.0,50,2279.272462,0.0
-50.0,50,2281.627012,0.0
-50.0,50,2284.019505,0.0
-5.0,50,2286.381352,1.0
-50.0,50,2288.620248,0.0
-50.0,50,2290.905717,0.0
-50.0,50,2293.199368,0.0
-50.0,50,2295.422003,0.0
-50.0,50,2297.774368,0.0
-50.0,50,2300.032144,0.0
-50.0,50,2302.31389,0.0
-50.0,50,2304.590251,0.0
-50.0,50,2306.905131,0.0
-50.0,50,2309.203708,0.0
-8.0,50,2311.584239,1.0
-50.0,50,2313.762797,0.0
-50.0,50,2316.107702,0.0
-46.0,50,2318.395616,0.0
-50.0,50,2320.777073,0.0
-50.0,50,2323.128887,0.0
-50.0,50,2325.460049,0.0
-50.0,50,2327.777692,0.0
-50.0,50,2330.097819,0.0
-50.0,50,2332.593989,0.0
-50.0,50,2334.92045,0.0
-50.0,50,2337.307844,0.0
-50.0,50,2339.723326,0.0
-50.0,50,2342.034137,0.0
-50.0,50,2344.408761,0.0
-49.0,50,2346.754099,0.0
-50.0,50,2349.151244,0.0
-50.0,50,2351.354436,0.0
-50.0,50,2353.630921,0.0
-50.0,50,2355.984103,0.0
-50.0,50,2358.265797,0.0
-47.0,50,2360.534646,0.0
-50.0,50,2362.97148,0.0
-50.0,50,2365.652678,0.0
-50.0,50,2368.224813,0.0
-50.0,50,2370.44356,0.0
-46.0,50,2372.919276,0.0
-50.0,50,2375.150212,0.0
-50.0,50,2377.533958,0.0
-6.0,50,2379.867502,1.0
-50.0,50,2382.130413,0.0
-50.0,50,2384.515665,0.0
-50.0,50,2386.892934,0.0
-50.0,50,2389.169809,0.0
-50.0,50,2391.488812,0.0
-50.0,50,2393.853186,0.0
-50.0,50,2396.124912,0.0
-48.0,50,2398.791203,0.0
-50.0,50,2401.417956,0.0
-50.0,50,2403.980113,0.0
-50.0,50,2406.26614,0.0
-50.0,50,2408.553005,0.0
-50.0,50,2410.915776,0.0
-17.0,50,2413.285637,1.0
-50.0,50,2415.511145,0.0
-50.0,50,2417.797307,0.0
-50.0,50,2420.189734,0.0
-50.0,50,2422.544866,0.0
-50.0,50,2424.83083,0.0
-50.0,50,2427.119495,0.0
-50.0,50,2429.342266,0.0
-50.0,50,2431.693056,0.0
-50.0,50,2434.017362,0.0
-50.0,50,2436.343757,0.0
-9.0,50,2439.758616,1.0
-50.0,50,2442.177009,0.0
-50.0,50,2444.49958,0.0
-7.0,50,2446.810623,1.0
-50.0,50,2449.151178,0.0
-50.0,50,2451.409772,0.0
-50.0,50,2453.701639,0.0
-50.0,50,2456.063928,0.0
-50.0,50,2458.368113,0.0
-50.0,50,2460.793576,0.0
-15.0,50,2463.191738,1.0
-50.0,50,2465.508533,0.0
-50.0,50,2467.856535,0.0
-50.0,50,2470.090067,0.0
-50.0,50,2472.368701,0.0
-50.0,50,2474.619391,0.0
-50.0,50,2476.972622,0.0
-50.0,50,2479.277388,0.0
-6.0,50,2481.662184,1.0
-50.0,50,2483.972085,0.0
-50.0,50,2486.373296,0.0
-50.0,50,2488.867511,0.0
-50.0,50,2491.558983,0.0
-45.0,50,2494.084326,0.0
-50.0,50,2496.477155,0.0
-50.0,50,2498.7919,0.0
0.0,50,2501.246085,1.0
-50.0,50,2503.684,0.0
-50.0,50,2505.846846,0.0
-50.0,50,2508.125818,0.0
-50.0,50,2510.426798,0.0
-50.0,50,2512.731425,0.0
-49.0,50,2515.142219,0.0
-50.0,50,2517.411929,0.0
-50.0,50,2519.728173,0.0
-50.0,50,2521.980097,0.0
-50.0,50,2524.358172,0.0
0.0,50,2526.676341,1.0
-50.0,50,2528.936931,0.0
-50.0,50,2531.129739,0.0
-50.0,50,2533.454706,0.0
-50.0,50,2535.762512,0.0
-50.0,50,2538.060365,0.0
-50.0,50,2540.37905,0.0
-50.0,50,2542.799674,0.0
-50.0,50,2545.192385,0.0
-50.0,50,2547.446097,0.0
-50.0,50,2549.804538,0.0
-50.0,50,2552.154131,0.0
-50.0,50,2554.490543,0.0
-50.0,50,2556.87639,0.0
-50.0,50,2559.191988,0.0
-9.0,50,2561.455711,1.0
-50.0,50,2564.70727,0.0
-50.0,50,2569.131093,0.0
-50.0,50,2571.486579,0.0
-50.0,50,2574.105352,0.0
-50.0,50,2576.655652,0.0
-50.0,50,2579.025626,0.0
-50.0,50,2581.28141,0.0
-50.0,50,2583.531288,0.0
-49.0,50,2585.931136,0.0
-50.0,50,2588.223659,0.0
-50.0,50,2590.555858,0.0
-50.0,50,2592.91083,0.0
-50.0,50,2595.164964,0.0
-50.0,50,2597.587884,0.0
-50.0,50,2599.950013,0.0
-50.0,50,2602.297534,0.0
-50.0,50,2604.498024,0.0
-50.0,50,2606.945539,0.0
-50.0,50,2609.210513,0.0
-50.0,50,2611.535289,0.0
-50.0,50,2614.111691,0.0
-50.0,50,2616.842902,0.0
-50.0,50,2619.135451,0.0
-9.0,50,2621.401848,1.0
-50.0,50,2623.640713,0.0
-50.0,50,2625.886109,0.0
-50.0,50,2628.286675,0.0
-7.0,50,2630.632741,1.0
-50.0,50,2632.895006,0.0
-50.0,50,2635.295684,0.0
-50.0,50,2637.569876,0.0
-50.0,50,2639.858509,0.0
-50.0,50,2642.217956,0.0
-50.0,50,2644.457308,0.0
-50.0,50,2646.753378,0.0
-50.0,50,2649.111201,0.0
-50.0,50,2651.390646,0.0
-49.0,50,2653.568663,0.0
-50.0,50,2655.959002,0.0
-50.0,50,2658.363365,0.0
-50.0,50,2660.702305,0.0
-50.0,50,2663.051331,0.0
-50.0,50,2665.430236,0.0
-50.0,50,2667.763126,0.0
-50.0,50,2670.057553,0.0
-50.0,50,2672.362611,0.0
-50.0,50,2674.699114,0.0
-50.0,50,2677.027644,0.0
-50.0,50,2679.349512,0.0
-50.0,50,2681.68465,0.0
-50.0,50,2683.882094,0.0
-50.0,50,2686.197397,0.0
-47.0,50,2688.386093,0.0
-50.0,50,2690.739866,0.0
-50.0,50,2693.015729,0.0
-50.0,50,2695.355601,0.0
-50.0,50,2697.655825,0.0
-50.0,50,2699.990471,0.0
-50.0,50,2702.33339,0.0
-50.0,50,2704.657342,0.0
-50.0,50,2706.982394,0.0
-50.0,50,2709.265491,0.0
-50.0,50,2711.637837,0.0
-47.0,50,2713.984735,0.0
-50.0,50,2716.259183,0.0
-7.0,50,2718.605604,1.0
-50.0,50,2720.887265,0.0
-50.0,50,2723.153384,0.0
-50.0,50,2725.466711,0.0
-50.0,50,2727.812108,0.0
-50.0,50,2730.055023,0.0
-42.0,50,2732.441737,0.0
-50.0,50,2734.768001,0.0
-50.0,50,2737.130632,0.0
-50.0,50,2739.802422,0.0
-49.0,50,2742.458993,0.0
-50.0,50,2744.778207,0.0
-50.0,50,2747.065516,0.0
-48.0,50,2749.362508,0.0
-50.0,50,2751.708571,0.0
-50.0,50,2753.987327,0.0
-50.0,50,2756.425847,0.0
-50.0,50,2758.800746,0.0
-50.0,50,2761.09323,0.0
-50.0,50,2763.498379,0.0
-50.0,50,2765.808724,0.0
-50.0,50,2768.1005,0.0
-50.0,50,2770.377166,0.0
-50.0,50,2772.640561,0.0
-50.0,50,2774.913587,0.0
-50.0,50,2777.213654,0.0
-45.0,50,2779.453084,0.0
-50.0,50,2781.73006,0.0
-50.0,50,2784.125226,0.0
-47.0,50,2786.513839,0.0
-50.0,50,2788.739878,0.0
-50.0,50,2791.020805,0.0
-50.0,50,2793.3903,0.0
-50.0,50,2795.717344,0.0
-50.0,50,2797.983702,0.0
-50.0,50,2800.346421,0.0
-50.0,50,2802.624033,0.0
-50.0,50,2804.957999,0.0
-50.0,50,2807.302885,0.0
-50.0,50,2809.615828,0.0
-50.0,50,2811.881486,0.0
-50.0,50,2814.28019,0.0
-50.0,50,2816.647312,0.0
-50.0,50,2818.958944,0.0
-50.0,50,2821.307132,0.0
-50.0,50,2823.56833,0.0
-50.0,50,2825.876491,0.0
-50.0,50,2828.164967,0.0
-50.0,50,2830.529107,0.0
-50.0,50,2832.930783,0.0
-50.0,50,2835.273092,0.0
-50.0,50,2837.617315,0.0
-47.0,50,2839.948309,0.0
-50.0,50,2842.263485,0.0
-50.0,50,2844.637265,0.0
-50.0,50,2847.082056,0.0
-50.0,50,2849.440672,0.0
-50.0,50,2851.691634,0.0
-50.0,50,2854.411111,0.0
-50.0,50,2857.371087,0.0
0.0,50,2860.507965,1.0
-48.0,50,2863.865977,0.0
-50.0,50,2867.474319,0.0
-50.0,50,2870.357269,0.0
-50.0,50,2872.898591,0.0
-50.0,50,2875.313021,0.0
-50.0,50,2877.895418,0.0
-50.0,50,2880.506093,0.0
-50.0,50,2883.022938,0.0
-50.0,50,2885.414422,0.0
0.0,50,2888.025956,1.0
-50.0,50,2890.415546,0.0
-50.0,50,2892.894118,0.0
-46.0,50,2895.35267,0.0
-50.0,50,2898.014507,0.0
-50.0,50,2900.471485,0.0
-50.0,50,2903.075322,0.0
-8.0,50,2905.614127,1.0
0.0,50,2908.126455,1.0
-50.0,50,2910.61092,0.0
-8.0,50,2913.065007,1.0
-50.0,50,2915.554927,0.0
-50.0,50,2918.074922,0.0
-50.0,50,2920.550109,0.0
-50.0,50,2922.997078,0.0
-50.0,50,2925.51945,0.0
-50.0,50,2927.988057,0.0
-50.0,50,2930.569463,0.0
-50.0,50,2933.00866,0.0
0.0,50,2935.530148,1.0
-50.0,50,2938.015713,0.0
-50.0,50,2940.509512,0.0
-50.0,50,2942.986803,0.0
-50.0,50,2945.421122,0.0
-50.0,50,2947.89145,0.0
-48.0,50,2950.388402,0.0
-7.0,50,2952.885646,1.0
-50.0,50,2955.247869,0.0
-50.0,50,2957.747518,0.0
-7.0,50,2960.357084,1.0
-50.0,50,2962.790578,0.0
-46.0,50,2965.203221,0.0
-50.0,50,2967.786498,0.0
-50.0,50,2970.316012,0.0
-50.0,50,2972.758037,0.0
-50.0,50,2975.20019,0.0
-50.0,50,2977.805936,0.0
-50.0,50,2980.333018,0.0
-50.0,50,2982.826602,0.0
-50.0,50,2985.234678,0.0
-27.0,50,2987.675494,1.0
-50.0,50,2990.322418,0.0
-50.0,50,2993.124414,0.0
-42.0,50,2995.727934,0.0
-47.0,50,2998.364522,0.0
-41.0,50,3000.873027,0.0
-50.0,50,3003.388536,0.0
-50.0,50,3005.849773,0.0
-50.0,50,3008.354046,0.0
-50.0,50,3010.794957,0.0
-50.0,50,3013.28009,0.0
-48.0,50,3015.764012,0.0
-45.0,50,3018.235507,0.0
-50.0,50,3020.729781,0.0
-50.0,50,3023.230091,0.0
-50.0,50,3025.799915,0.0
-50.0,50,3028.241889,0.0
-50.0,50,3030.699329,0.0
-50.0,50,3033.120431,0.0
-50.0,50,3035.637608,0.0
-50.0,50,3038.10918,0.0
-50.0,50,3040.566494,0.0
-50.0,50,3043.064028,0.0
-50.0,50,3045.680421,0.0
-50.0,50,3048.133467,0.0
-50.0,50,3050.586487,0.0
-50.0,50,3053.086339,0.0
-43.0,50,3055.590323,0.0
-46.0,50,3058.051915,0.0
-50.0,50,3060.593931,0.0
-50.0,50,3062.979677,0.0
-50.0,50,3065.559908,0.0
-34.0,50,3068.198263,0.0
-50.0,50,3070.689253,0.0
-50.0,50,3073.17152,0.0
-50.0,50,3075.736526,0.0
-5.0,50,3078.222047,1.0
-50.0,50,3080.742112,0.0
-50.0,50,3083.254436,0.0
-50.0,50,3085.684977,0.0
-50.0,50,3088.150664,0.0
-50.0,50,3090.520058,0.0
-5.0,50,3093.079686,1.0
-45.0,50,3095.723,0.0
-50.0,50,3098.185672,0.0
-50.0,50,3100.605271,0.0
-48.0,50,3103.078045,0.0
-50.0,50,3105.545734,0.0
-50.0,50,3108.046434,0.0
-44.0,50,3110.578134,0.0
-50.0,50,3113.027957,0.0
0.0,50,3115.685077,1.0
-50.0,50,3118.485426,0.0
-50.0,50,3121.115669,0.0
-47.0,50,3123.57729,0.0
-50.0,50,3126.13688,0.0
0.0,50,3128.587579,1.0
-50.0,50,3131.02645,0.0
-50.0,50,3133.522585,0.0
-50.0,50,3136.014468,0.0
-50.0,50,3138.691822,0.0
-50.0,50,3141.199592,0.0
-49.0,50,3143.599636,0.0
-50.0,50,3146.016573,0.0
-15.0,50,3148.572793,1.0
-49.0,50,3151.01799,0.0
-50.0,50,3153.491565,0.0
-50.0,50,3156.067096,0.0
-50.0,50,3158.537086,0.0
-50.0,50,3160.972659,0.0
-50.0,50,3163.506471,0.0
-47.0,50,3165.943931,0.0
-50.0,50,3168.537446,0.0
-50.0,50,3171.020482,0.0
-50.0,50,3173.60047,0.0
-50.0,50,3176.142587,0.0
-50.0,50,3178.678426,0.0
-50.0,50,3181.446944,0.0
-50.0,50,3184.04247,0.0
-50.0,50,3186.601893,0.0
-50.0,50,3189.082485,0.0
-6.0,50,3191.614595,1.0
-50.0,50,3194.03951,0.0
-50.0,50,3196.56403,0.0
-48.0,50,3199.092407,0.0
-50.0,50,3201.567571,0.0
-50.0,50,3204.022439,0.0
-50.0,50,3206.591176,0.0
-50.0,50,3209.149347,0.0
-50.0,50,3211.748626,0.0
-46.0,50,3214.296368,0.0
-50.0,50,3216.767758,0.0
-50.0,50,3219.207462,0.0
-50.0,50,3221.714546,0.0
-50.0,50,3224.136094,0.0
-49.0,50,3226.686481,0.0
-50.0,50,3229.249152,0.0
-50.0,50,3231.832125,0.0
-50.0,50,3234.251539,0.0
-50.0,50,3236.779997,0.0
-50.0,50,3239.272389,0.0
-50.0,50,3242.177148,0.0
-50.0,50,3244.966693,0.0
-50.0,50,3247.483125,0.0
-50.0,50,3250.000591,0.0
-50.0,50,3252.511046,0.0
-7.0,50,3254.962004,1.0
-50.0,50,3257.47157,0.0
-50.0,50,3259.854597,0.0
-50.0,50,3262.464502,0.0
-50.0,50,3264.964585,0.0
-6.0,50,3267.42931,1.0
-50.0,50,3269.874444,0.0
-50.0,50,3272.387666,0.0
-50.0,50,3274.910167,0.0
-50.0,50,3277.380126,0.0
-50.0,50,3279.790504,0.0
-49.0,50,3282.328582,0.0
-50.0,50,3284.758515,0.0
-50.0,50,3287.302979,0.0
-49.0,50,3289.717463,0.0
-50.0,50,3292.247025,0.0
-50.0,50,3294.661993,0.0
-50.0,50,3297.098889,0.0
-50.0,50,3299.525293,0.0
-48.0,50,3301.954546,0.0
-50.0,50,3304.590935,0.0
-50.0,50,3307.11162,0.0
-50.0,50,3309.514462,0.0
-48.0,50,3312.030442,0.0
-48.0,50,3314.476511,0.0
-50.0,50,3316.949769,0.0
-50.0,50,3319.409595,0.0
-50.0,50,3321.838106,0.0
-50.0,50,3324.308463,0.0
-50.0,50,3326.840912,0.0
-50.0,50,3329.446805,0.0
0.0,50,3331.928281,1.0
-50.0,50,3334.455646,0.0
-50.0,50,3336.895577,0.0
-50.0,50,3339.389984,0.0
-50.0,50,3341.914949,0.0
-34.0,50,3344.422551,0.0
-50.0,50,3347.182031,0.0
-50.0,50,3350.220246,0.0
-50.0,50,3353.493569,0.0
-40.0,50,3356.538443,0.0
-50.0,50,3358.98566,0.0
-50.0,50,3361.470047,0.0
-50.0,50,3363.962507,0.0
-50.0,50,3366.656408,0.0
-50.0,50,3369.451565,0.0
-37.0,50,3372.185959,0.0
-46.0,50,3374.5925,0.0
-50.0,50,3377.201539,0.0
-50.0,50,3379.69888,0.0
-50.0,50,3382.210037,0.0
-50.0,50,3384.744669,0.0
-50.0,50,3387.37621,0.0
-48.0,50,3389.899641,0.0
-50.0,50,3392.408698,0.0
-50.0,50,3394.840421,0.0
-50.0,50,3397.477566,0.0
-49.0,50,3399.989782,0.0
-50.0,50,3402.518465,0.0
-50.0,50,3404.956992,0.0
-50.0,50,3407.478482,0.0
-50.0,50,3409.932615,0.0
-49.0,50,3412.46368,0.0
-50.0,50,3414.952648,0.0
-50.0,50,3417.492634,0.0
-50.0,50,3420.021479,0.0
-33.0,50,3422.563722,0.0
-50.0,50,3425.132432,0.0
-50.0,50,3427.740582,0.0
-50.0,50,3430.225285,0.0
-50.0,50,3432.758302,0.0
-50.0,50,3435.212933,0.0
-47.0,50,3437.728875,0.0
-50.0,50,3440.145561,0.0
-50.0,50,3442.73898,0.0
-50.0,50,3445.201451,0.0
-7.0,50,3447.821579,1.0
-50.0,50,3450.270598,0.0
-50.0,50,3452.765476,0.0
-42.0,50,3455.299777,0.0
-50.0,50,3457.791719,0.0
-50.0,50,3460.35156,0.0
-50.0,50,3462.801395,0.0
-50.0,50,3465.23678,0.0
-50.0,50,3467.839518,0.0
-50.0,50,3470.348284,0.0
-50.0,50,3472.840587,0.0
-50.0,50,3475.295188,0.0
-50.0,50,3477.708431,0.0
-50.0,50,3480.269705,0.0
-50.0,50,3485.925858,0.0
-50.0,50,3488.60813,0.0
-50.0,50,3491.398123,0.0
-50.0,50,3494.496876,0.0
-16.0,50,3497.337331,1.0
-4.0,50,3499.745887,1.0
-48.0,50,3502.275232,0.0
-37.0,50,3504.787835,1.0
-50.0,50,3507.222529,0.0
-50.0,50,3509.640374,0.0
-50.0,50,3512.167496,0.0
-50.0,50,3514.61412,0.0
-50.0,50,3517.16197,0.0
-50.0,50,3519.58745,0.0
-50.0,50,3522.084713,0.0
-50.0,50,3524.633046,0.0
-50.0,50,3527.131187,0.0
-50.0,50,3529.648687,0.0
-48.0,50,3532.127963,0.0
-50.0,50,3534.604604,0.0
0.0,50,3537.146751,1.0
-50.0,50,3539.695228,0.0
-50.0,50,3542.296331,0.0
-50.0,50,3544.766495,0.0
-50.0,50,3547.255626,0.0
-50.0,50,3549.670148,0.0
-50.0,50,3552.101512,0.0
-50.0,50,3554.592557,0.0
-50.0,50,3557.055701,0.0
-48.0,50,3559.573014,0.0
-50.0,50,3562.067981,0.0
-40.0,50,3564.664485,0.0
-50.0,50,3567.15137,0.0
-50.0,50,3569.671252,0.0
-48.0,50,3572.11082,0.0
-50.0,50,3574.567634,0.0
-50.0,50,3577.115417,0.0
-50.0,50,3579.584101,0.0
-50.0,50,3582.03598,0.0
-9.0,50,3584.539719,1.0
-50.0,50,3587.054967,0.0
-50.0,50,3589.550129,0.0
-48.0,50,3592.089268,0.0
-50.0,50,3594.72796,0.0
-50.0,50,3597.197568,0.0
-50.0,50,3599.646003,0.0
-50.0,50,3602.131473,0.0
-50.0,50,3604.682466,0.0
-47.0,50,3607.263317,0.0
-50.0,50,3609.840438,0.0
-50.0,50,3612.315635,0.0
-50.0,50,3614.846113,0.0
-41.0,50,3617.456126,0.0
-50.0,50,3620.281059,0.0
-50.0,50,3622.906479,0.0
-46.0,50,3625.397661,0.0
-50.0,50,3627.859133,0.0
-50.0,50,3630.415247,0.0
-50.0,50,3632.918674,0.0
-50.0,50,3635.526017,0.0
-10.0,50,3638.07409,1.0
-11.0,50,3640.597591,1.0
-50.0,50,3643.030067,0.0
-50.0,50,3645.495658,0.0
-50.0,50,3647.939938,0.0
-50.0,50,3650.470303,0.0
-6.0,50,3652.937985,1.0
-50.0,50,3655.428615,0.0
-48.0,50,3658.029274,0.0
-50.0,50,3660.527146,0.0
-50.0,50,3662.983798,0.0
-50.0,50,3665.410556,0.0
-50.0,50,3668.005978,0.0
-50.0,50,3670.557551,0.0
-50.0,50,3673.039468,0.0
-50.0,50,3675.497232,0.0
-4.0,50,3679.53237,1.0
-50.0,50,3682.054466,0.0
-50.0,50,3684.456135,0.0
-48.0,50,3686.940415,0.0
-50.0,50,3689.407978,0.0
-50.0,50,3691.825124,0.0
-50.0,50,3694.398295,0.0
-50.0,50,3696.938597,0.0
-50.0,50,3699.512559,0.0
-50.0,50,3702.039762,0.0
-19.0,50,3704.514758,1.0
-50.0,50,3706.985427,0.0
-50.0,50,3709.483448,0.0
-48.0,50,3712.104634,0.0
-50.0,50,3714.595105,0.0
-44.0,50,3717.197167,0.0
-50.0,50,3719.767558,0.0
-41.0,50,3722.258114,0.0
-50.0,50,3724.728482,0.0
-50.0,50,3727.261328,0.0
-50.0,50,3729.801363,0.0
-50.0,50,3732.220261,0.0
-50.0,50,3734.718461,0.0
-50.0,50,3737.282422,0.0
-50.0,50,3739.863674,0.0
-50.0,50,3742.478212,0.0
-50.0,50,3745.346867,0.0
-50.0,50,3748.134142,0.0
-50.0,50,3750.692377,0.0
-10.0,50,3753.168489,1.0
-50.0,50,3755.621496,0.0
-50.0,50,3758.060612,0.0
-50.0,50,3760.615216,0.0
-50.0,50,3763.061749,0.0
-50.0,50,3765.462587,0.0
-50.0,50,3767.884035,0.0
-19.0,50,3770.401249,1.0
-5.0,50,3772.92258,1.0
-50.0,50,3775.433175,0.0
-50.0,50,3778.031484,0.0
-50.0,50,3780.421262,0.0
-46.0,50,3782.949151,0.0
-50.0,50,3785.404904,0.0
-50.0,50,3787.860656,0.0
-50.0,50,3790.350197,0.0
-47.0,50,3792.81711,0.0
-50.0,50,3795.276162,0.0
-50.0,50,3797.755503,0.0
-10.0,50,3800.237659,1.0
-50.0,50,3802.741176,0.0
-50.0,50,3805.16972,0.0
-50.0,50,3807.626023,0.0
-50.0,50,3810.080598,0.0
-50.0,50,3812.696074,0.0
-50.0,50,3815.108575,0.0
-50.0,50,3817.641717,0.0
-48.0,50,3820.125573,0.0
-50.0,50,3822.646705,0.0
-50.0,50,3825.012571,0.0
-50.0,50,3827.508508,0.0
-50.0,50,3830.00896,0.0
-50.0,50,3832.500226,0.0
-50.0,50,3835.112611,0.0
-50.0,50,3837.671707,0.0
-50.0,50,3840.125521,0.0
-50.0,50,3842.549109,0.0
0.0,50,3845.073483,1.0
-17.0,50,3847.572519,1.0
-46.0,50,3850.047945,0.0
-50.0,50,3852.609816,0.0
-50.0,50,3855.05292,0.0
-48.0,50,3857.338084,0.0
-50.0,50,3859.694694,0.0
-11.0,50,3862.092502,1.0
-48.0,50,3864.41849,0.0
-50.0,50,3866.735965,0.0
0.0,50,3869.247988,1.0
-50.0,50,3871.864713,0.0
-39.0,50,3874.187286,0.0
-50.0,50,3876.715925,0.0
-50.0,50,3878.973124,0.0
-50.0,50,3881.248945,0.0
-9.0,50,3883.572974,1.0
-50.0,50,3885.969109,0.0
-50.0,50,3888.218265,0.0
-50.0,50,3890.584396,0.0
-50.0,50,3892.900695,0.0
-49.0,50,3895.239336,0.0
-50.0,50,3897.619553,0.0
-50.0,50,3899.926773,0.0
-50.0,50,3902.330807,0.0
-50.0,50,3904.659055,0.0
-50.0,50,3907.042703,0.0
-50.0,50,3909.305432,0.0
-50.0,50,3911.580222,0.0
-50.0,50,3913.873231,0.0
-50.0,50,3916.158141,0.0
-50.0,50,3918.492659,0.0
-50.0,50,3920.874831,0.0
-50.0,50,3923.12174,0.0
-50.0,50,3925.454884,0.0
-43.0,50,3927.905857,0.0
-50.0,50,3930.165245,0.0
-50.0,50,3932.457887,0.0
-50.0,50,3934.828271,0.0
-50.0,50,3937.230908,0.0
-38.0,50,3939.478932,0.0
-48.0,50,3941.740536,0.0
-47.0,50,3944.128724,0.0
-50.0,50,3946.360303,0.0
-50.0,50,3948.780302,0.0
-50.0,50,3951.070301,0.0
-50.0,50,3953.310398,0.0
-50.0,50,3955.618903,0.0
-50.0,50,3958.118108,0.0
-50.0,50,3960.367535,0.0
-50.0,50,3962.779237,0.0
-46.0,50,3965.264597,0.0
-50.0,50,3967.626603,0.0
-50.0,50,3969.896682,0.0
-50.0,50,3972.165668,0.0
-48.0,50,3974.373103,0.0
-50.0,50,3976.737828,0.0
-50.0,50,3979.109608,0.0
-50.0,50,3981.53232,0.0
-50.0,50,3983.778038,0.0
-50.0,50,3986.131793,0.0
-50.0,50,3988.474145,0.0
-50.0,50,3990.740073,0.0
-50.0,50,3993.204633,0.0
-50.0,50,3995.813045,0.0
-50.0,50,3998.171853,0.0
-50.0,50,4000.470567,0.0
-26.0,50,4002.82953,1.0
-50.0,50,4005.250854,0.0
-50.0,50,4007.448972,0.0
-50.0,50,4009.726027,0.0
-49.0,50,4011.969682,0.0
-50.0,50,4014.227416,0.0
-50.0,50,4016.44229,0.0
-50.0,50,4018.753899,0.0
-50.0,50,4021.161408,0.0
0.0,50,4023.501612,1.0
-3.0,50,4025.796143,1.0
-50.0,50,4028.14232,0.0
-50.0,50,4030.614711,0.0
-50.0,50,4032.920419,0.0
-50.0,50,4035.220608,0.0
-50.0,50,4037.560003,0.0
-50.0,50,4039.968726,0.0
0.0,50,4042.337214,1.0
-50.0,50,4044.630537,0.0
-50.0,50,4047.080637,0.0
-49.0,50,4049.316822,0.0
-50.0,50,4051.7414,0.0
-50.0,50,4054.097974,0.0
-50.0,50,4056.443898,0.0
-47.0,50,4058.738494,0.0
